Join_Count,TARGET_FID,xid,price202403,p_x_y,DB4201T_ID,label,KMeamsID,Krigin
1,342,2610554742.000000000000000,20389,20389_114.3738327_30.50938938,71,1,17,20
1,343,2700060210.000000000000000,21175,21175_114.321461_30.51335795,75,31,99,20
1,344,2610877636.000000000000000,15745,15745_114.3832575_30.61810018,78,40,116,17
1,345,2610630240.000000000000000,19003,19003_114.3209564_30.50955244,75,31,99,20
1,346,2610156528.000000000000000,13031,13031_114.268179_30.47921218,77,20,61,16
1,347,2610894850.000000000000000,15208,15208_114.3554575_30.5839763,79,10,41,20
1,348,2611039464.000000000000000,13223,13223_114.3639392_30.60506033,79,10,41,18
1,349,2610156910.000000000000000,30979,30979_114.3732412_30.58996573,181,11,54,20
1,350,2611208962.000000000000000,18528,18528_114.3208957_30.50761264,75,31,99,20
1,351,2610930116.000000000000000,17401,17401_114.3500645_30.60340434,79,10,41,18
1,352,2611108784.000000000000000,10379,10379_114.2522192_30.42508404,80,20,61,15
1,353,2611253962.000000000000000,19363,19363_114.3404992_30.48410204,76,30,87,18
1,354,2611195654.000000000000000,10075,10075_114.2629445_30.4901944,77,20,61,16
1,355,2610625022.000000000000000,12017,12017_114.3093584_30.49898676,75,30,87,19
1,356,2611194362.000000000000000,25163,25163_114.3322676_30.51994975,71,0,5,20
1,357,2610973686.000000000000000,25579,25579_114.3649194_30.51263738,71,0,5,19
1,358,2610827138.000000000000000,11523,11523_114.3036423_30.50161004,75,30,87,18
1,359,2610750618.000000000000000,15496,15496_114.3285183_30.48745843,76,30,87,18
1,360,2610162130.000000000000000,31547,31547_114.3762574_30.58822237,181,11,54,20
1,361,2610311066.000000000000000,11318,11318_114.2709784_30.47355442,77,20,61,16
1,362,2610107863.000000000000000,16877,16877_114.3596448_30.59402205,79,10,41,19
1,363,2611225238.000000000000000,26333,26333_114.3582154_30.58273518,79,10,41,20
1,364,2610791544.000000000000000,15493,15493_114.3218695_30.50347727,75,30,87,20
1,365,2610156092.000000000000000,12452,12452_114.3587217_30.60302573,79,10,41,18
1,366,2610159252.000000000000000,14051,14051_114.2840737_30.47398402,77,20,61,17
1,367,2611224094.000000000000000,10290,10290_114.2737311_30.48361129,77,20,61,17
1,368,2610155088.000000000000000,15523,15523_114.275506_30.47085665,77,20,61,17
1,369,2610859274.000000000000000,16854,16854_114.3314962_30.48616452,76,30,87,18
1,370,2610161990.000000000000000,18132,18132_114.3390987_30.50363195,75,30,87,19
1,371,2611214150.000000000000000,31180,31180_114.3740544_30.58930251,181,11,54,20
1,372,2611128718.000000000000000,27106,27106_114.3776908_30.50659987,167,1,17,19
1,373,2610152944.000000000000000,28595,28595_114.3399598_30.51417867,71,1,19,19
1,374,2610164358.000000000000000,14541,14541_114.357707_30.59784676,79,10,41,18
1,375,2610882544.000000000000000,13029,13029_114.3782705_30.59504632,181,40,116,20
1,376,2611143810.000000000000000,10381,10381_114.2586344_30.48042538,77,20,61,16
1,377,2611185450.000000000000000,12970,12970_114.3853284_30.61147809,78,40,116,17
1,378,2610155990.000000000000000,14898,14898_114.2650468_30.49073783,77,20,61,17
1,379,2610156008.000000000000000,10000,10000_114.4189141_30.60463672,78,40,116,16
1,380,2700060119.000000000000000,12821,12821_114.3115165_30.51955575,53,10,36,19
1,381,2700060375.000000000000000,14232,14232_114.3832092_30.50872951,167,0,5,19
1,382,2610368864.000000000000000,12712,12712_114.3383294_30.49045112,76,30,87,18
1,383,2610154296.000000000000000,27550,27550_114.3481556_30.5071573,72,1,20,20
1,384,2610009482.000000000000000,12750,12750_114.386071_30.51065202,167,0,5,18
1,385,2610319374.000000000000000,13352,13352_114.3810788_30.50229597,169,0,5,19
1,386,2610156658.000000000000000,19066,19066_114.377236_30.59697771,79,40,116,19
1,387,2611134238.000000000000000,18279,18279_114.3040158_30.5026872,75,30,87,20
1,388,2700060096.000000000000000,19606,19606_114.3632707_30.50586976,72,1,17,20
1,389,2610763138.000000000000000,20576,20576_114.4088293_30.49737927,169,11,50,20
1,390,2610152962.000000000000000,12055,12055_114.3757191_30.60952106,79,40,116,17
1,391,2611214460.000000000000000,15394,15394_114.337856_30.48983506,76,30,87,18
1,392,2610163146.000000000000000,9451,9451_114.3808095_30.5989754,79,40,116,20
1,393,2700060373.000000000000000,15733,15733_114.3449184_30.50936576,72,0,5,19
1,394,2610009486.000000000000000,13529,13529_114.3345313_30.5105772,75,30,87,19
1,395,2611229864.000000000000000,23110,23110_114.3492956_30.52664523,71,1,19,19
1,396,2610950394.000000000000000,13150,13150_114.3222908_30.49298748,76,30,87,18
1,397,2610164116.000000000000000,9051,9051_114.2863704_30.47388003,77,20,61,17
1,398,2610865346.000000000000000,11763,11763_114.3209978_30.48519512,76,30,87,18
1,399,2610112860.000000000000000,13584,13584_114.3350164_30.49245702,76,30,87,19
1,400,2610516148.000000000000000,11102,11102_114.3726945_30.6117911,79,40,116,17
1,401,2611126078.000000000000000,18574,18574_114.3790899_30.6096703,79,40,116,17
1,402,2700060380.000000000000000,12760,12760_114.3565007_30.60764866,79,10,41,18
1,403,2610954738.000000000000000,11490,11490_114.2610629_30.4349174,80,20,61,15
1,404,2611208838.000000000000000,19028,19028_114.3603454_30.59357286,79,10,41,19
1,405,2610858092.000000000000000,12735,12735_114.3579779_30.59367659,79,10,41,19
1,406,2610935722.000000000000000,10655,10655_114.4101345_30.6226938,78,40,116,17
1,407,2611103970.000000000000000,12962,12962_114.2559727_30.45018001,80,20,61,16
1,408,2611212958.000000000000000,11311,11311_114.3104205_30.44887258,76,30,87,16
1,409,2611039402.000000000000000,13438,13438_114.427687_30.49227643,165,10,35,19
1,410,2611177358.000000000000000,10658,10658_114.2770229_30.48721295,77,20,61,17
1,411,2611214522.000000000000000,20635,20635_114.3400219_30.48732654,76,30,87,18
1,412,2610024655.000000000000000,19803,19803_114.3791486_30.50612422,167,1,17,19
1,413,2611184350.000000000000000,11426,11426_114.3650969_30.6033824,79,10,41,18
1,414,2700060111.000000000000000,15760,15760_114.3430995_30.59212724,79,10,41,18
1,415,2611264706.000000000000000,16045,16045_114.335947_30.49515403,76,30,87,19
1,416,2610100205.000000000000000,14467,14467_114.3372435_30.48336714,76,30,87,18
1,417,2700060132.000000000000000,20915,20915_114.3414679_30.50367131,72,0,5,19
1,418,2610796288.000000000000000,12889,12889_114.308451_30.51884802,53,10,36,19
1,419,2610613348.000000000000000,11090,11090_114.3779188_30.61162013,79,40,116,17
1,420,2610512026.000000000000000,17308,17308_114.3682112_30.50994941,71,0,5,19
1,421,2610832466.000000000000000,15318,15318_114.3370124_30.48495877,76,30,87,18
1,422,2611171492.000000000000000,25296,25296_114.3590469_30.5798013,79,10,41,20
1,423,2610398504.000000000000000,16670,16670_114.3588772_30.6070518,79,10,41,18
1,424,2610831314.000000000000000,20319,20319_114.3039973_30.51819845,75,10,36,20
1,425,2610153112.000000000000000,12157,12157_114.2566487_30.44821321,80,20,61,16
1,426,2610155942.000000000000000,24369,24369_114.3661788_30.45596444,170,30,87,18
1,427,2610539550.000000000000000,11228,11228_114.3858126_30.51305382,167,0,5,19
1,428,2611199532.000000000000000,22101,22101_114.3430254_30.52156024,71,1,19,19
1,429,2610155584.000000000000000,13923,13923_114.3787801_30.49988747,169,0,5,19
1,430,2611112850.000000000000000,15789,15789_114.3377238_30.50160337,75,30,87,19
1,431,2610790264.000000000000000,14240,14240_114.3094907_30.51979628,53,10,36,19
1,432,2610516184.000000000000000,16026,16026_114.3702191_30.61079259,79,40,116,17
1,433,2610996288.000000000000000,14281,14281_114.3787246_30.6105144,79,40,116,17
1,434,2610866314.000000000000000,7599,7599_114.2518035_30.43770489,80,20,61,15
1,435,2611052298.000000000000000,14458,14458_114.3382886_30.48555637,76,30,87,18
1,436,2610078880.000000000000000,14224,14224_114.3089979_30.5006677,75,30,87,19
1,437,2611090492.000000000000000,16713,16713_114.4351492_30.47530475,165,10,35,19
1,438,2610867710.000000000000000,14907,14907_114.350177_30.59059653,79,10,41,18
1,439,2610319330.000000000000000,11099,11099_114.3895809_30.6203835,78,40,116,16
1,440,2700060112.000000000000000,13863,13863_114.3517469_30.591822,79,10,41,18
1,441,2700060108.000000000000000,13946,13946_114.34542_30.59326267,79,10,41,18
1,442,2610153762.000000000000000,23351,23351_114.3520904_30.51305314,71,1,20,19
1,443,2610384206.000000000000000,14819,14819_114.3467807_30.59136659,79,10,41,18
1,444,2610941442.000000000000000,12847,12847_114.3478835_30.58711991,79,10,41,19
1,445,2610528904.000000000000000,15039,15039_114.3547328_30.60105639,79,10,41,18
1,446,2700060280.000000000000000,15285,15285_114.3415471_30.59360101,79,10,41,18
1,447,2610629524.000000000000000,17460,17460_114.3694266_30.51226634,71,0,5,20
1,448,2611099786.000000000000000,11218,11218_114.2774976_30.49089266,77,20,61,17
1,449,2610613344.000000000000000,10519,10519_114.3732673_30.61672465,79,40,116,17
1,450,2610009477.000000000000000,18930,18930_114.3437269_30.51750551,71,0,5,19
1,451,2610424622.000000000000000,18205,18205_114.3989747_30.50729404,167,10,39,18
1,452,2610916656.000000000000000,9918,9918_114.3761284_30.61876286,79,40,116,17
1,453,2700060382.000000000000000,13861,13861_114.3467865_30.60057496,79,10,41,18
1,454,2610161480.000000000000000,14424,14424_114.358958_30.52510286,71,0,5,21
1,455,2610612822.000000000000000,13380,13380_114.3627261_30.60857657,79,10,41,18
1,456,2610417158.000000000000000,13327,13327_114.3570362_30.50982707,72,0,5,20
1,457,2610080660.000000000000000,10787,10787_114.3744965_30.61797949,79,40,116,17
1,458,2610062405.000000000000000,13118,13118_114.3483124_30.5282617,71,0,5,19
1,459,2610019833.000000000000000,15128,15128_114.3633151_30.51740403,71,1,20,20
1,460,2611179678.000000000000000,13482,13482_114.361804_30.58800213,79,10,41,19
1,461,2611134848.000000000000000,30855,30855_114.3641469_30.58780741,79,11,54,21
1,462,2611210022.000000000000000,10946,10946_114.2709491_30.47248063,77,20,61,16
1,463,2610085823.000000000000000,15044,15044_114.3406094_30.51356323,71,0,5,19
1,464,2610153680.000000000000000,15776,15776_114.3185302_30.48147392,76,30,87,17
1,465,2610183544.000000000000000,18265,18265_114.3563896_30.50705058,72,0,5,21
1,466,2610073288.000000000000000,21506,21506_114.3119197_30.49851681,75,31,99,19
1,467,2610874362.000000000000000,11164,11164_114.3021897_30.4946367,76,30,87,18
1,468,2610156858.000000000000000,26586,26586_114.4430803_30.50914462,166,10,35,20
1,469,2610867852.000000000000000,9877,9877_114.3410915_30.53241141,71,0,5,19
1,470,2610064802.000000000000000,15306,15306_114.3485956_30.52949165,71,0,5,20
1,471,2610108720.000000000000000,12525,12525_114.3329641_30.4800966,76,30,87,18
1,472,2610074283.000000000000000,13158,13158_114.3093888_30.49911024,75,30,87,19
1,473,2610164000.000000000000000,12174,12174_114.288782_30.50897184,77,30,87,17
1,474,2610924782.000000000000000,13877,13877_114.4021156_30.62489918,78,40,116,16
1,475,2610908504.000000000000000,18811,18811_114.3611563_30.50466411,72,0,5,20
1,476,2610384070.000000000000000,14974,14974_114.3563662_30.50864646,72,0,5,20
1,477,2610162878.000000000000000,21241,21241_114.3815305_30.49688354,169,0,5,18
1,478,2610629118.000000000000000,10837,10837_114.3719305_30.61673306,58,40,116,17
1,479,2610612070.000000000000000,11568,11568_114.3449485_30.53162161,71,0,5,19
1,480,2610595062.000000000000000,15875,15875_114.3637787_30.51503128,71,0,5,19
1,481,2610574582.000000000000000,17425,17425_114.3423739_30.53079471,71,0,5,19
1,482,2610153468.000000000000000,12665,12665_114.382828_30.49775627,169,0,5,18
1,483,2610164306.000000000000000,14115,14115_114.345192_30.59952651,79,10,41,18
1,484,2610009410.000000000000000,12100,12100_114.3430749_30.59378397,79,10,41,18
1,485,2611271364.000000000000000,10384,10384_114.3369591_30.50170702,75,30,87,19
1,486,2611091412.000000000000000,11055,11055_114.2993929_30.49949251,76,30,87,18
1,487,2610885342.000000000000000,14382,14382_114.3519742_30.58442487,79,10,41,20
1,488,2610612078.000000000000000,15553,15553_114.3409917_30.53192261,71,0,5,19
1,489,2610611866.000000000000000,13992,13992_114.4167063_30.49283662,165,10,35,19
1,490,2610098040.000000000000000,28329,28329_114.3598512_30.52916968,71,1,20,21
1,491,2610061780.000000000000000,15882,15882_114.3470556_30.51369098,71,0,5,19
1,492,2610153304.000000000000000,17825,17825_114.3505094_30.58526484,79,10,41,19
1,493,2611210148.000000000000000,8687,8687_114.2573227_30.47827825,77,20,61,16
1,494,2610613352.000000000000000,11901,11901_114.374529_30.61534748,79,40,116,17
1,495,2610067991.000000000000000,15783,15783_114.3603417_30.50539648,72,0,5,20
1,496,2610009411.000000000000000,21612,21612_114.3462011_30.5091186,72,1,20,19
1,497,2610160766.000000000000000,10484,10484_114.2784627_30.49050252,77,20,61,17
1,498,2611010532.000000000000000,17076,17076_114.3405015_30.53046077,71,0,5,19
1,499,2610546822.000000000000000,19568,19568_114.3480751_30.52709824,71,1,19,19
1,500,2611211686.000000000000000,20784,20784_114.3553451_30.58090904,79,10,41,20
1,501,2610867234.000000000000000,12406,12406_114.3624617_30.60682516,79,10,41,18
1,502,2610894568.000000000000000,12841,12841_114.380052_30.62081105,79,40,116,17
1,503,2610863794.000000000000000,16816,16816_114.3443378_30.51029669,72,0,5,19
1,504,2610101360.000000000000000,15377,15377_114.3442772_30.50811609,72,0,5,19
1,505,2700060461.000000000000000,24472,24472_114.3665924_30.51815715,71,1,20,19
1,506,2700060144.000000000000000,17602,17602_114.3483916_30.53210595,71,0,5,20
1,507,2610886886.000000000000000,16493,16493_114.3707943_30.51111402,71,0,5,20
1,508,2610612038.000000000000000,14927,14927_114.3495005_30.53524141,71,0,5,23
1,509,2611039606.000000000000000,15413,15413_114.3539641_30.59292816,79,10,41,19
1,510,2610061700.000000000000000,22319,22319_114.4091483_30.49067628,169,11,50,20
1,511,2610628862.000000000000000,14517,14517_114.3486367_30.58974295,79,10,41,19
1,512,2610539582.000000000000000,11392,11392_114.3522154_30.59593738,79,10,41,18
1,513,2610891582.000000000000000,21382,21382_114.3748294_30.50414926,169,1,17,19
1,514,2610478902.000000000000000,17378,17378_114.3673985_30.50788935,71,0,5,19
1,515,2610384068.000000000000000,14719,14719_114.360803_30.58342785,79,10,41,20
1,516,2700060410.000000000000000,12151,12151_114.4340468_30.50429462,166,10,35,19
1,517,2610801138.000000000000000,15597,15597_114.365284_30.53111144,71,1,20,22
1,518,2610629526.000000000000000,13325,13325_114.3329956_30.5046004,75,30,87,19
1,519,2610628128.000000000000000,20801,20801_114.3097946_30.49829409,75,31,99,19
1,520,2610620108.000000000000000,9956,9956_114.3112598_30.4704471,76,30,87,17
1,521,2610607768.000000000000000,18392,18392_114.3489678_30.53682601,71,0,5,23
1,522,2610156436.000000000000000,22901,22901_114.3600452_30.60393715,79,10,41,18
1,523,2610155622.000000000000000,26436,26436_114.3607403_30.50027144,72,1,17,21
1,524,2610979602.000000000000000,15690,15690_114.3771259_30.61517957,79,40,116,17
1,525,2610875786.000000000000000,18015,18015_114.3511551_30.58852696,79,10,41,19
1,526,2610069321.000000000000000,12718,12718_114.3417976_30.4921026,76,30,87,20
1,527,2700060372.000000000000000,18823,18823_114.3424437_30.51799177,71,0,5,19
1,528,2610651004.000000000000000,18032,18032_114.363925_30.52194873,71,0,5,20
1,529,2610866456.000000000000000,26443,26443_114.3618333_30.52222728,71,1,20,20
1,530,2610161056.000000000000000,11664,11664_114.3718467_30.61708651,58,40,116,17
1,531,2610159236.000000000000000,17270,17270_114.4734483_30.47541977,171,20,63,19
1,532,2611090540.000000000000000,34849,34849_114.3638314_30.53077401,71,1,20,22
1,533,2611039418.000000000000000,11038,11038_114.3930935_30.61653401,78,40,116,17
1,534,2610152382.000000000000000,23818,23818_114.3660511_30.5300463,71,1,20,22
1,535,2610067382.000000000000000,15277,15277_114.3615183_30.58336452,79,10,41,20
1,536,2700060404.000000000000000,20395,20395_114.3652107_30.52345766,71,1,20,20
1,537,2610027782.000000000000000,10411,10411_114.3714592_30.61719771,58,40,116,17
1,538,2610163472.000000000000000,19297,19297_114.3790045_30.60428217,79,40,116,19
1,539,2610160434.000000000000000,11343,11343_114.324849_30.49081896,76,30,87,18
1,540,2610159744.000000000000000,23040,23040_114.30373_30.51761005,75,10,36,20
1,541,2610867754.000000000000000,21712,21712_114.3664543_30.53045051,71,1,20,22
1,542,2610866350.000000000000000,12176,12176_114.3137156_30.5001476,75,30,87,19
1,543,2610665956.000000000000000,20245,20245_114.3444724_30.59399875,79,10,41,18
1,544,2610612826.000000000000000,11284,11284_114.3616436_30.61074529,79,10,41,18
1,545,2611002318.000000000000000,16583,16583_114.3608743_30.61160312,79,10,41,18
1,546,2610930940.000000000000000,20601,20601_114.3590349_30.58667938,79,10,41,19
1,547,2610009469.000000000000000,24020,24020_114.3581668_30.52613464,71,1,20,21
1,548,2610161848.000000000000000,8223,8223_114.2836288_30.5009975,77,20,61,17
1,549,2610157176.000000000000000,9856,9856_114.3043126_30.47217487,76,30,87,17
1,550,2611203938.000000000000000,13483,13483_114.4048715_30.61539726,78,40,116,18
1,551,2611147062.000000000000000,18125,18125_114.534459_30.49950781,174,20,63,20
1,552,2610752422.000000000000000,18307,18307_114.3662956_30.51614261,71,1,20,19
